country,date,people_fully_vaccinated,daily_vaccinations,people_fully_vaccinated_per_hundred,source_name
Andorra,10.06.21,,1043,,Government of Andorra
Andorra,11.06.21,,1127,,Government of Andorra
Andorra,12.06.21,,1210,,Government of Andorra
Andorra,13.06.21,,1293,,Government of Andorra
Andorra,14.06.21,16416,1376,21.25,Government of Andorra
Andorra,15.06.21,,1428,,Government of Andorra
Andorra,16.06.21,,1479,,Government of Andorra
Andorra,17.06.21,,1531,,Government of Andorra
Andorra,18.06.21,,1582,,Government of Andorra
Andorra,19.06.21,,1634,,Government of Andorra
Andorra,20.06.21,,1685,,Government of Andorra
Andorra,21.06.21,24598,1737,31.84,Government of Andorra
Andorra,22.06.21,,1592,,Government of Andorra
Andorra,23.06.21,,1447,,Government of Andorra
Andorra,24.06.21,,1303,,Government of Andorra
Andorra,25.06.21,,1158,,Government of Andorra
Andorra,26.06.21,,1013,,Government of Andorra
Andorra,27.06.21,,868,,Government of Andorra
Andorra,28.06.21,26613,723,34.44,Government of Andorra
Angola,01.03.21,,,,World Health Organization
Angola,02.03.21,,881,,World Health Organization
Angola,03.03.21,,881,,World Health Organization
Angola,04.03.21,,881,,World Health Organization
Angola,05.03.21,,881,,World Health Organization
Angola,06.03.21,,881,,World Health Organization
Angola,07.03.21,,881,,World Health Organization
Angola,08.03.21,,881,,World Health Organization
Angola,09.03.21,,1367,,World Health Organization
Angola,10.03.21,,1853,,World Health Organization
Angola,11.03.21,,2339,,World Health Organization
Angola,12.03.21,,2825,,World Health Organization
Angola,13.03.21,,3311,,World Health Organization
Angola,14.03.21,,3797,,World Health Organization
Angola,15.03.21,,4283,,World Health Organization
Angola,16.03.21,,4283,,World Health Organization
Angola,17.03.21,,4283,,World Health Organization
Angola,18.03.21,,4283,,World Health Organization
Angola,19.03.21,,4577,,World Health Organization
Angola,20.03.21,,4870,,World Health Organization
Angola,21.03.21,,5163,,World Health Organization
Angola,22.03.21,,5457,,World Health Organization
Angola,23.03.21,,5750,,World Health Organization
Angola,24.03.21,,6044,,World Health Organization
Angola,25.03.21,,6681,,World Health Organization
Angola,26.03.21,,7025,,World Health Organization
Angola,27.03.21,,7369,,World Health Organization
Angola,28.03.21,,7713,,World Health Organization
Angola,29.03.21,,8057,,World Health Organization
Angola,30.03.21,,8060,,World Health Organization
Angola,31.03.21,,8062,,World Health Organization
Angola,01.04.21,,7720,,World Health Organization
Angola,02.04.21,,7379,,World Health Organization
Angola,03.04.21,,7037,,World Health Organization
Angola,04.04.21,,6695,,World Health Organization
Angola,05.04.21,,6354,,World Health Organization
Angola,06.04.21,,6354,,World Health Organization
Angola,07.04.21,,7271,,World Health Organization
Angola,08.04.21,,8188,,World Health Organization
Angola,09.04.21,,9105,,World Health Organization
Angola,10.04.21,,10022,,World Health Organization
Angola,11.04.21,,10939,,World Health Organization
Angola,12.04.21,,12710,,World Health Organization
Angola,13.04.21,,14481,,World Health Organization
Angola,14.04.21,,15335,,World Health Organization
Angola,15.04.21,,16189,,World Health Organization
Angola,16.04.21,,17043,,World Health Organization
Angola,17.04.21,,17897,,World Health Organization
Angola,18.04.21,,18751,,World Health Organization
Angola,19.04.21,,18751,,World Health Organization
Angola,20.04.21,,18247,,World Health Organization
Angola,21.04.21,,17743,,World Health Organization
Angola,22.04.21,,17240,,World Health Organization
Angola,23.04.21,,16736,,World Health Organization
Angola,24.04.21,,15337,,World Health Organization
Angola,25.04.21,,13939,,World Health Organization
Angola,26.04.21,,12540,,World Health Organization
Angola,27.04.21,,11645,,World Health Organization
Angola,28.04.21,,10750,,World Health Organization
Angola,29.04.21,,9854,,World Health Organization
Angola,30.04.21,,8959,,World Health Organization
Angola,01.05.21,,8959,,World Health Organization
Angola,02.05.21,,8959,,World Health Organization
Angola,03.05.21,,8959,,World Health Organization
Angola,04.05.21,,8959,,World Health Organization
Angola,05.05.21,,8959,,World Health Organization
Angola,06.05.21,,8959,,World Health Organization
Angola,07.05.21,,8959,,World Health Organization
Angola,08.05.21,,8959,,World Health Organization
Angola,09.05.21,,8959,,World Health Organization
Angola,10.05.21,,8959,,World Health Organization
Angola,11.05.21,,8959,,World Health Organization
Angola,12.05.21,40195,8959,0.12,World Health Organization
Angola,13.05.21,,8987,,World Health Organization
Angola,14.05.21,,9015,,World Health Organization
Angola,15.05.21,,9043,,World Health Organization
Angola,16.05.21,,9071,,World Health Organization
Angola,17.05.21,,9099,,World Health Organization
Angola,18.05.21,75215,9127,0.23,World Health Organization
Angola,19.05.21,,11468,,World Health Organization
Angola,20.05.21,,13781,,World Health Organization
Angola,21.05.21,126551,16093,0.39,World Health Organization
Angola,22.05.21,,17712,,World Health Organization
Angola,23.05.21,,19332,,World Health Organization
Angola,24.05.21,,20951,,World Health Organization
Angola,25.05.21,,22570,,World Health Organization
Angola,26.05.21,196930,21876,0.6,World Health Organization
Angola,27.05.21,,19662,,World Health Organization
Angola,28.05.21,,17448,,World Health Organization
Angola,29.05.21,,15928,,World Health Organization
Angola,30.05.21,,14408,,World Health Organization
Angola,31.05.21,230181,12888,0.7,World Health Organization
Angola,01.06.21,,13652,,World Health Organization
Angola,02.06.21,,14416,,World Health Organization
Angola,03.06.21,,16700,,World Health Organization
Angola,04.06.21,,18985,,World Health Organization
Angola,05.06.21,,21269,,World Health Organization
Angola,06.06.21,,23554,,World Health Organization
Angola,07.06.21,,25838,,World Health Organization
Angola,08.06.21,375630,25838,1.14,World Health Organization
Angola,09.06.21,,29769,,World Health Organization
Angola,10.06.21,447704,33700,1.36,World Health Organization
Angola,11.06.21,,32630,,World Health Organization
Angola,12.06.21,,31560,,World Health Organization
Angola,13.06.21,,30491,,World Health Organization
Angola,14.06.21,,29421,,World Health Organization
Angola,15.06.21,492266,28351,1.5,World Health Organization
Angola,16.06.21,,22609,,World Health Organization
Angola,17.06.21,,16866,,World Health Organization
Angola,18.06.21,,16125,,World Health Organization
Angola,19.06.21,,15384,,World Health Organization
Angola,20.06.21,513793,14642,1.56,World Health Organization
Angola,21.06.21,,13897,,World Health Organization
Angola,22.06.21,,13152,,World Health Organization
Angola,23.06.21,,13148,,World Health Organization
Angola,24.06.21,523580,13143,1.59,World Health Organization
Angola,25.06.21,,13249,,World Health Organization
Angola,26.06.21,,13354,,World Health Organization
Angola,27.06.21,,13460,,World Health Organization
Angola,28.06.21,544991,13570,1.66,World Health Organization
Angola,29.06.21,,12207,,World Health Organization
Angola,30.06.21,,10845,,World Health Organization
Angola,01.07.21,,9483,,World Health Organization
Angola,02.07.21,,8011,,World Health Organization
Angola,03.07.21,,6539,,World Health Organization
Angola,04.07.21,,5067,,World Health Organization
Angola,05.07.21,561688,3595,1.71,World Health Organization
Anguilla,04.02.21,,,,World Health Organization
Anguilla,05.02.21,,149,,World Health Organization
Anguilla,06.02.21,,149,,World Health Organization
Anguilla,07.02.21,,149,,World Health Organization
Anguilla,08.02.21,,149,,World Health Organization
Anguilla,09.02.21,,149,,World Health Organization
Anguilla,10.02.21,,149,,World Health Organization
Anguilla,11.02.21,,149,,World Health Organization
Anguilla,12.02.21,,149,,World Health Organization
Anguilla,13.02.21,,149,,World Health Organization
Anguilla,14.02.21,,331,,World Health Organization
Anguilla,15.02.21,,323,,World Health Organization
Anguilla,16.02.21,,316,,World Health Organization
Anguilla,17.02.21,,309,,World Health Organization
Anguilla,18.02.21,,301,,World Health Organization
Anguilla,19.02.21,,294,,World Health Organization
Anguilla,20.02.21,,286,,World Health Organization
Anguilla,21.02.21,,97,,World Health Organization
Anguilla,22.02.21,,97,,World Health Organization
Anguilla,23.02.21,,97,,World Health Organization
Anguilla,24.02.21,,97,,World Health Organization
Anguilla,25.02.21,,97,,World Health Organization
Anguilla,26.02.21,,97,,World Health Organization
Anguilla,27.02.21,,93,,World Health Organization
Anguilla,28.02.21,,89,,World Health Organization
Anguilla,01.03.21,,86,,World Health Organization
Anguilla,02.03.21,,82,,World Health Organization
Anguilla,03.03.21,,78,,World Health Organization
Anguilla,04.03.21,,74,,World Health Organization
Anguilla,05.03.21,,70,,World Health Organization
Anguilla,06.03.21,,70,,World Health Organization
Anguilla,07.03.21,,70,,World Health Organization
Anguilla,08.03.21,,70,,World Health Organization
Anguilla,09.03.21,,70,,World Health Organization
Anguilla,10.03.21,,71,,World Health Organization
Anguilla,11.03.21,,71,,World Health Organization
Anguilla,12.03.21,,72,,World Health Organization
Anguilla,13.03.21,,73,,World Health Organization
Anguilla,14.03.21,,71,,World Health Organization
Anguilla,15.03.21,,69,,World Health Organization
Anguilla,16.03.21,,68,,World Health Organization
Anguilla,17.03.21,,65,,World Health Organization
Anguilla,18.03.21,,63,,World Health Organization
Anguilla,19.03.21,,60,,World Health Organization
Anguilla,20.03.21,,53,,World Health Organization
Anguilla,21.03.21,,47,,World Health Organization
Anguilla,22.03.21,,42,,World Health Organization
Anguilla,23.03.21,,36,,World Health Organization
Anguilla,24.03.21,,31,,World Health Organization
Anguilla,25.03.21,,26,,World Health Organization
Anguilla,26.03.21,,20,,World Health Organization
Anguilla,27.03.21,,20,,World Health Organization
Anguilla,28.03.21,,20,,World Health Organization
Anguilla,29.03.21,,20,,World Health Organization
Anguilla,30.03.21,,20,,World Health Organization
Anguilla,31.03.21,,20,,World Health Organization
Anguilla,01.04.21,,20,,World Health Organization
Anguilla,02.04.21,,20,,World Health Organization
Anguilla,03.04.21,,20,,World Health Organization
Anguilla,04.04.21,,20,,World Health Organization
Anguilla,05.04.21,,20,,World Health Organization
Anguilla,06.04.21,,20,,World Health Organization
Anguilla,07.04.21,,20,,World Health Organization
Anguilla,08.04.21,,20,,World Health Organization
Anguilla,09.04.21,,20,,World Health Organization
Anguilla,10.04.21,,20,,World Health Organization
Anguilla,11.04.21,,20,,World Health Organization
Anguilla,12.04.21,,20,,World Health Organization
Anguilla,13.04.21,,33,,World Health Organization
Anguilla,14.04.21,,45,,World Health Organization
Anguilla,15.04.21,,57,,World Health Organization
Anguilla,16.04.21,,69,,World Health Organization
Anguilla,17.04.21,,82,,World Health Organization
Anguilla,18.04.21,,94,,World Health Organization
Anguilla,19.04.21,,106,,World Health Organization
Anguilla,20.04.21,,106,,World Health Organization
Anguilla,21.04.21,,106,,World Health Organization
Anguilla,22.04.21,783,106,5.22,World Health Organization
Anguilla,23.04.21,,127,,World Health Organization
Anguilla,24.04.21,,148,,World Health Organization
Anguilla,25.04.21,,169,,World Health Organization
Anguilla,26.04.21,,190,,World Health Organization
Anguilla,27.04.21,,211,,World Health Organization
Anguilla,28.04.21,,232,,World Health Organization
Anguilla,29.04.21,,253,,World Health Organization
Anguilla,30.04.21,,253,,World Health Organization
Anguilla,01.05.21,,253,,World Health Organization
Anguilla,02.05.21,,253,,World Health Organization
Anguilla,03.05.21,,253,,World Health Organization
Anguilla,04.05.21,,253,,World Health Organization
Anguilla,05.05.21,,253,,World Health Organization
Anguilla,06.05.21,,253,,World Health Organization
Anguilla,07.05.21,,253,,World Health Organization
Anguilla,08.05.21,,253,,World Health Organization
Anguilla,09.05.21,,253,,World Health Organization
Anguilla,10.05.21,,253,,World Health Organization
Anguilla,11.05.21,,253,,World Health Organization
Anguilla,12.05.21,,253,,World Health Organization
Anguilla,13.05.21,,253,,World Health Organization
Anguilla,14.05.21,,253,,World Health Organization
Anguilla,15.05.21,,253,,World Health Organization
Anguilla,16.05.21,,253,,World Health Organization
Anguilla,17.05.21,4424,253,29.49,World Health Organization
Anguilla,18.05.21,,233,,World Health Organization
Anguilla,19.05.21,,212,,World Health Organization
Anguilla,20.05.21,,192,,World Health Organization
Anguilla,21.05.21,,171,,World Health Organization
Anguilla,22.05.21,,151,,World Health Organization
Anguilla,23.05.21,,130,,World Health Organization
Anguilla,24.05.21,,110,,World Health Organization
Anguilla,25.05.21,,110,,World Health Organization
Anguilla,26.05.21,,110,,World Health Organization
Anguilla,27.05.21,,110,,World Health Organization
Anguilla,28.05.21,5439,110,36.26,World Health Organization
Anguilla,29.05.21,,96,,World Health Organization
Anguilla,30.05.21,,83,,World Health Organization
Anguilla,31.05.21,,70,,World Health Organization
Anguilla,01.06.21,,56,,World Health Organization
Anguilla,02.06.21,,43,,World Health Organization
Anguilla,03.06.21,,30,,World Health Organization
Anguilla,04.06.21,5513,16,36.75,World Health Organization
Anguilla,05.06.21,,22,,World Health Organization
Anguilla,06.06.21,,27,,World Health Organization
Anguilla,07.06.21,,33,,World Health Organization
Anguilla,08.06.21,,38,,World Health Organization
Anguilla,09.06.21,,43,,World Health Organization
Anguilla,10.06.21,,49,,World Health Organization
Anguilla,11.06.21,5818,54,38.78,World Health Organization
Anguilla,12.06.21,,52,,World Health Organization
Anguilla,13.06.21,,49,,World Health Organization
Anguilla,14.06.21,,47,,World Health Organization
Anguilla,15.06.21,,45,,World Health Organization
Anguilla,16.06.21,,42,,World Health Organization
Anguilla,17.06.21,,40,,World Health Organization
Anguilla,18.06.21,6015,37,40.09,World Health Organization
Anguilla,19.06.21,,44,,World Health Organization
Anguilla,20.06.21,,51,,World Health Organization
Anguilla,21.06.21,,57,,World Health Organization
Anguilla,22.06.21,,64,,World Health Organization
Anguilla,23.06.21,,71,,World Health Organization
Anguilla,24.06.21,,78,,World Health Organization
Anguilla,25.06.21,6525,84,43.49,World Health Organization
Anguilla,26.06.21,,86,,World Health Organization
Anguilla,27.06.21,,88,,World Health Organization
Anguilla,28.06.21,,89,,World Health Organization
Anguilla,29.06.21,,91,,World Health Organization
Anguilla,30.06.21,,93,,World Health Organization
Anguilla,01.07.21,,94,,World Health Organization
Anguilla,02.07.21,7160,96,47.73,World Health Organization
Antigua and Barbuda,16.02.21,,,,Ministry of Health
Antigua and Barbuda,17.02.21,,895,,Ministry of Health
Antigua and Barbuda,18.02.21,,895,,Ministry of Health
Antigua and Barbuda,19.02.21,,895,,Ministry of Health
Antigua and Barbuda,20.02.21,,895,,Ministry of Health
Antigua and Barbuda,21.02.21,,895,,Ministry of Health
Antigua and Barbuda,22.02.21,,895,,Ministry of Health
Antigua and Barbuda,23.02.21,,895,,Ministry of Health
Antigua and Barbuda,24.02.21,,895,,Ministry of Health
Antigua and Barbuda,25.02.21,,895,,Ministry of Health
Antigua and Barbuda,26.02.21,,895,,Ministry of Health
Antigua and Barbuda,27.02.21,,895,,Ministry of Health
Antigua and Barbuda,28.02.21,,895,,Ministry of Health
Antigua and Barbuda,01.03.21,,895,,Ministry of Health
Antigua and Barbuda,02.03.21,,895,,Ministry of Health
Antigua and Barbuda,03.03.21,,895,,Ministry of Health
Antigua and Barbuda,04.03.21,,895,,Ministry of Health
Antigua and Barbuda,05.03.21,,895,,Ministry of Health
Antigua and Barbuda,06.03.21,,895,,Ministry of Health
Antigua and Barbuda,07.03.21,,895,,Ministry of Health
Antigua and Barbuda,08.03.21,,895,,Ministry of Health
Antigua and Barbuda,09.03.21,,895,,Ministry of Health
Antigua and Barbuda,10.03.21,,895,,Ministry of Health
Antigua and Barbuda,11.03.21,,895,,Ministry of Health
Antigua and Barbuda,12.03.21,,895,,Ministry of Health
Antigua and Barbuda,13.03.21,,895,,Ministry of Health
Antigua and Barbuda,14.03.21,,895,,Ministry of Health
Antigua and Barbuda,15.03.21,,895,,Ministry of Health
Antigua and Barbuda,16.03.21,,821,,Ministry of Health
Antigua and Barbuda,17.03.21,,747,,Ministry of Health
Antigua and Barbuda,18.03.21,,674,,Ministry of Health
Antigua and Barbuda,19.03.21,,600,,Ministry of Health
Antigua and Barbuda,20.03.21,,490,,Ministry of Health
Antigua and Barbuda,21.03.21,,380,,Ministry of Health
Antigua and Barbuda,22.03.21,,270,,Ministry of Health
Antigua and Barbuda,23.03.21,,233,,Ministry of Health
Antigua and Barbuda,24.03.21,,197,,Ministry of Health
Antigua and Barbuda,25.03.21,,161,,Ministry of Health
